index,regime,q,day,value
SPX,MLH,90,6,2.401
SPX,MLH,90,7,2.393
SPX,MLH,90,8,2.572
SPX,MLH,90,9,2.358
SPX,MLH,90,10,2.743
SPX,MLH,90,11,2.314
SPX,MLH,90,12,2.877
SPX,MLH,90,13,3.006
SPX,MLH,90,14,2.935
SPX,MLH,90,15,2.841
SPX,MLH,90,16,3.014
SPX,MLH,90,17,3.13
SPX,MLH,90,18,3.654
SPX,MLH,90,19,4.222
SPX,MLH,90,20,4.365
SPX,MLH,90,21,4.074
SPX,MLL,10,0,0.0
SPX,MLL,10,1,-1.425
SPX,MLL,10,2,-1.763
SPX,MLL,10,3,-3.168
SPX,MLL,10,4,-3.701
SPX,MLL,10,5,-5.462
SPX,MLL,10,6,-6.774
SPX,MLL,10,7,-7.04
SPX,MLL,10,8,-8.701
SPX,MLL,10,9,-7.84
SPX,MLL,10,10,-8.767
SPX,MLL,10,11,-8.206
SPX,MLL,10,12,-7.649
SPX,MLL,10,13,-5.276
SPX,MLL,10,14,-7.115
SPX,MLL,10,15,-7.603
SPX,MLL,10,16,-8.305
SPX,MLL,10,17,-10.181
SPX,MLL,10,18,-10.05
SPX,MLL,10,19,-9.037
SPX,MLL,10,20,-9.115
SPX,MLL,10,21,-9.08
SPX,MLL,25,0,0.0
SPX,MLL,25,1,-0.577
SPX,MLL,25,2,-0.773
SPX,MLL,25,3,-1.061
SPX,MLL,25,4,-0.89
SPX,MLL,25,5,-1.27
SPX,MLL,25,6,-1.12
SPX,MLL,25,7,-0.717
SPX,MLL,25,8,-1.158
SPX,MLL,25,9,-1.423
SPX,MLL,25,10,-0.869
SPX,MLL,25,11,-0.373
SPX,MLL,25,12,-1.6
SPX,MLL,25,13,-0.614
SPX,MLL,25,14,-1.198
SPX,MLL,25,15,-2.99
SPX,MLL,25,16,-2.858
SPX,MLL,25,17,-3.095
SPX,MLL,25,18,-3.363
SPX,MLL,25,19,-3.959
SPX,MLL,25,20,-3.498
SPX,MLL,25,21,-3.784
SPX,MLL,50,0,0.0
SPX,MLL,50,1,0.1
SPX,MLL,50,2,0.058
SPX,MLL,50,3,-0.108
SPX,MLL,50,4,0.17
SPX,MLL,50,5,0.299
SPX,MLL,50,6,0.267
SPX,MLL,50,7,0.439
SPX,MLL,50,8,0.511
SPX,MLL,50,9,0.66
SPX,MLL,50,10,0.681
SPX,MLL,50,11,1.076
SPX,MLL,50,12,1.185
SPX,MLL,50,13,1.326
SPX,MLL,50,14,1.639
SPX,MLL,50,15,1.661
SPX,MLL,50,16,1.772
SPX,MLL,50,17,1.776
SPX,MLL,50,18,1.106
SPX,MLL,50,19,0.592
SPX,MLL,50,20,0.16
SPX,MLL,50,21,-0.137
SPX,MLL,75,0,0.0
SPX,MLL,75,1,0.473
SPX,MLL,75,2,0.658
SPX,MLL,75,3,0.87
SPX,MLL,75,4,0.953
SPX,MLL,75,5,1.228
SPX,MLL,75,6,1.475
SPX,MLL,75,7,1.477
SPX,MLL,75,8,1.607
SPX,MLL,75,9,1.686
SPX,MLL,75,10,1.854
SPX,MLL,75,11,2.509
SPX,MLL,75,12,2.785
SPX,MLL,75,13,2.97
SPX,MLL,75,14,3.21
SPX,MLL,75,15,3.248
SPX,MLL,75,16,3.267
SPX,MLL,75,17,3.291
SPX,MLL,75,18,3.089
SPX,MLL,75,19,3.145
SPX,MLL,75,20,3.117
SPX,MLL,75,21,2.937
SPX,MLL,90,0,0.0
SPX,MLL,90,1,0.935
SPX,MLL,90,2,1.272
SPX,MLL,90,3,1.672
SPX,MLL,90,4,1.865
SPX,MLL,90,5,2.075
SPX,MLL,90,6,2.183
SPX,MLL,90,7,2.793
SPX,MLL,90,8,3.299
SPX,MLL,90,9,3.134
SPX,MLL,90,10,3.506
SPX,MLL,90,11,3.345
SPX,MLL,90,12,4.062
SPX,MLL,90,13,3.977
SPX,MLL,90,14,4.143
SPX,MLL,90,15,4.372
SPX,MLL,90,16,4.798
SPX,MLL,90,17,5.346
SPX,MLL,90,18,5.265
SPX,MLL,90,19,5.372
SPX,MLL,90,20,4.921
SPX,MLL,90,21,4.132
SPX,MLM,10,0,0.0
SPX,MLM,10,1,-0.89
SPX,MLM,10,2,-0.771
SPX,MLM,10,3,-0.648
SPX,MLM,10,4,-2.235
SPX,MLM,10,5,-2.658
SPX,MLM,10,6,-2.633
SPX,MLM,10,7,-2.701
SPX,MLM,10,8,-2.788
SPX,MLM,10,9,-3.481
SPX,MLM,10,10,-3.737
SPX,MLM,10,11,-4.753
SPX,MLM,10,12,-6.309
SPX,MLM,10,13,-6.955
SPX,MLM,10,14,-8.956
SPX,MLM,10,15,-8.624
SPX,MLM,10,16,-7.863
SPX,MLM,10,17,-8.755
SPX,MLM,10,18,-8.98
SPX,MLM,10,19,-9.948
SPX,MLM,10,20,-12.379
SPX,MLM,10,21,-11.807
SPX,MLM,25,0,0.0
SPX,MLM,25,1,-0.268
SPX,MLM,25,2,-0.161
SPX,MLM,25,3,-0.163
SPX,MLM,25,4,-0.642
SPX,MLM,25,5,-1.056
SPX,MLM,25,6,-1.088
SPX,MLM,25,7,-0.726
SPX,MLM,25,8,-0.537
SPX,MLM,25,9,-1.366
SPX,MLM,25,10,-1.273
SPX,MLM,25,11,-2.032
SPX,MLM,25,12,-1.79
SPX,MLM,25,13,-2.019
SPX,MLM,25,14,-1.21
SPX,MLM,25,15,-1.162
SPX,MLM,25,16,-1.038
SPX,MLM,25,17,-0.866
SPX,MLM,25,18,-0.563
SPX,MLM,25,19,-1.193
SPX,MLM,25,20,-1.073
SPX,MLM,25,21,-1.29
SPX,MLM,50,0,0.0
SPX,MLM,50,1,0.062
SPX,MLM,50,2,0.185
SPX,MLM,50,3,0.345
SPX,MLM,50,4,0.597
SPX,MLM,50,5,0.292
SPX,MLM,50,6,0.501
SPX,MLM,50,7,0.627
SPX,MLM,50,8,0.818
SPX,MLM,50,9,0.916
SPX,MLM,50,10,0.93
SPX,MLM,50,11,0.611
SPX,MLM,50,12,0.676
SPX,MLM,50,13,0.665
SPX,MLM,50,14,0.472
SPX,MLM,50,15,0.789
SPX,MLM,50,16,0.695
SPX,MLM,50,17,0.682
SPX,MLM,50,18,1.038
SPX,MLM,50,19,1.353
SPX,MLM,50,20,1.083
SPX,MLM,50,21,1.445
SPX,MLM,75,0,0.0
SPX,MLM,75,1,0.48
SPX,MLM,75,2,0.789
SPX,MLM,75,3,0.849
SPX,MLM,75,4,1.166
SPX,MLM,75,5,1.268
SPX,MLM,75,6,1.307
SPX,MLM,75,7,1.426
SPX,MLM,75,8,1.382
SPX,MLM,75,9,1.665
SPX,MLM,75,10,1.522
SPX,MLM,75,11,1.582
SPX,MLM,75,12,1.765
SPX,MLM,75,13,1.909
SPX,MLM,75,14,1.988
SPX,MLM,75,15,1.991
SPX,MLM,75,16,2.204
SPX,MLM,75,17,2.09
SPX,MLM,75,18,1.859
SPX,MLM,75,19,1.962
SPX,MLM,75,20,2.412
SPX,MLM,75,21,2.576
SPX,MLM,90,0,0.0
SPX,MLM,90,1,0.944
SPX,MLM,90,2,1.373
SPX,MLM,90,3,1.654
SPX,MLM,90,4,1.542
SPX,MLM,90,5,1.943
SPX,MLM,90,6,2.13
SPX,MLM,90,7,1.855
SPX,MLM,90,8,2.257
SPX,MLM,90,9,2.243
SPX,MLM,90,10,2.65
SPX,MLM,90,11,2.637
SPX,MLM,90,12,2.945
SPX,MLM,90,13,3.042
SPX,MLM,90,14,2.691
SPX,MLM,90,15,2.991
SPX,MLM,90,16,3.062
SPX,MLM,90,17,3.14
SPX,MLM,90,18,3.501
SPX,MLM,90,19,3.586
SPX,MLM,90,20,3.653
SPX,MLM,90,21,3.896
SPX,MMH,10,0,0.0
SPX,MMH,10,1,-1.176
SPX,MMH,10,2,-1.629
SPX,MMH,10,3,-1.752
SPX,MMH,10,4,-1.847
SPX,MMH,10,5,-2.058
SPX,MMH,10,6,-2.451
SPX,MMH,10,7,-2.711
SPX,MMH,10,8,-2.37
SPX,MMH,10,9,-2.423
SPX,MMH,10,10,-2.31
SPX,MMH,10,11,-3.072
SPX,MMH,10,12,-3.885
SPX,MMH,10,13,-4.274
SPX,MMH,10,14,-4.672
SPX,MMH,10,15,-4.517
SPX,MMH,10,16,-5.083
SPX,MMH,10,17,-4.946
SPX,MMH,10,18,-5.068
SPX,MMH,10,19,-4.707
SPX,MMH,10,20,-4.963
SPX,MMH,10,21,-5.578
SPX,MMH,25,0,0.0
SPX,MMH,25,1,-0.407
SPX,MMH,25,2,-0.617
SPX,MMH,25,3,-0.676
SPX,MMH,25,4,-0.695
SPX,MMH,25,5,-0.706
SPX,MMH,25,6,-0.767
SPX,MMH,25,7,-0.877
SPX,MMH,25,8,-1.245
SPX,MMH,25,9,-0.945
SPX,MMH,25,10,-0.9
SPX,MMH,25,11,-1.017
SPX,MMH,25,12,-0.914
SPX,MMH,25,13,-0.728
SPX,MMH,25,14,-1.318
SPX,MMH,25,15,-1.503
SPX,MMH,25,16,-1.671
SPX,MMH,25,17,-2.107
SPX,MMH,25,18,-2.333
SPX,MMH,25,19,-2.672
SPX,MMH,25,20,-3.046
SPX,MMH,25,21,-2.776
SPX,MMH,50,0,0.0
SPX,MMH,50,1,0.075
SPX,MMH,50,2,0.427
SPX,MMH,50,3,0.442
SPX,MMH,50,4,0.511
SPX,MMH,50,5,0.475
SPX,MMH,50,6,0.376
SPX,MMH,50,7,0.56
SPX,MMH,50,8,0.554
SPX,MMH,50,9,0.721
SPX,MMH,50,10,0.796
SPX,MMH,50,11,0.875
SPX,MMH,50,12,0.946
SPX,MMH,50,13,0.974
SPX,MMH,50,14,1.413
SPX,MMH,50,15,1.547
SPX,MMH,50,16,0.877
SPX,MMH,50,17,0.349
SPX,MMH,50,18,0.095
SPX,MMH,50,19,0.224
SPX,MMH,50,20,0.6
SPX,MMH,50,21,0.576
SPX,MMH,75,0,0.0
SPX,MMH,75,1,0.806
SPX,MMH,75,2,1.332
SPX,MMH,75,3,1.623
SPX,MMH,75,4,1.589
SPX,MMH,75,5,1.8
SPX,MMH,75,6,1.803
SPX,MMH,75,7,2.141
SPX,MMH,75,8,2.296
SPX,MMH,75,9,2.815
SPX,MMH,75,10,3.209
SPX,MMH,75,11,3.086
SPX,MMH,75,12,3.271
SPX,MMH,75,13,3.683
SPX,MMH,75,14,3.583
SPX,MMH,75,15,3.758
SPX,MMH,75,16,4.314
SPX,MMH,75,17,4.134
SPX,MMH,75,18,4.425
SPX,MMH,75,19,4.273
SPX,MMH,75,20,4.41
SPX,MMH,75,21,4.693
SPX,MMH,90,0,0.0
SPX,MMH,90,1,1.711
SPX,MMH,90,2,2.232
SPX,MMH,90,3,2.857
SPX,MMH,90,4,2.83
SPX,MMH,90,5,3.142
SPX,MMH,90,6,3.315
SPX,MMH,90,7,3.647
SPX,MMH,90,8,4.296
SPX,MMH,90,9,4.317
SPX,MMH,90,10,4.767
SPX,MMH,90,11,5.212
SPX,MMH,90,12,5.633
SPX,MMH,90,13,5.361
SPX,MMH,90,14,6.726
SPX,MMH,90,15,6.909
SPX,MMH,90,16,6.455
SPX,MMH,90,17,6.331
SPX,MMH,90,18,6.444
SPX,MMH,90,19,6.21
SPX,MMH,90,20,6.641
SPX,MMH,90,21,6.235
SPX,MML,10,0,0.0
SPX,MML,10,1,-1.06
SPX,MML,10,2,-1.373
SPX,MML,10,3,-1.371
SPX,MML,10,4,-1.671
SPX,MML,10,5,-1.701
SPX,MML,10,6,-1.45
SPX,MML,10,7,-1.367
SPX,MML,10,8,-1.54
SPX,MML,10,9,-1.249
SPX,MML,10,10,-1.349
SPX,MML,10,11,-1.667
SPX,MML,10,12,-1.752
SPX,MML,10,13,-2.057
SPX,MML,10,14,-2.335
SPX,MML,10,15,-2.627
SPX,MML,10,16,-1.857
SPX,MML,10,17,-1.747
SPX,MML,10,18,-1.18
SPX,MML,10,19,-1.361
SPX,MML,10,20,-1.098
SPX,MML,10,21,-1.305
SPX,MML,25,0,0.0
SPX,MML,25,1,-0.357
SPX,MML,25,2,-0.521
SPX,MML,25,3,-0.525
SPX,MML,25,4,-0.541
SPX,MML,25,5,-0.283
SPX,MML,25,6,-0.306
SPX,MML,25,7,-0.171
SPX,MML,25,8,0.006
SPX,MML,25,9,0.144
SPX,MML,25,10,0.087
SPX,MML,25,11,0.313
SPX,MML,25,12,0.326
SPX,MML,25,13,0.633
SPX,MML,25,14,0.606
SPX,MML,25,15,0.702
SPX,MML,25,16,0.771
SPX,MML,25,17,0.872
SPX,MML,25,18,0.589
SPX,MML,25,19,0.757
SPX,MML,25,20,0.95
SPX,MML,25,21,0.976
SPX,MML,50,0,0.0
SPX,MML,50,1,0.095
SPX,MML,50,2,0.259
SPX,MML,50,3,0.39
SPX,MML,50,4,0.382
SPX,MML,50,5,0.74
SPX,MML,50,6,0.943
SPX,MML,50,7,1.078
SPX,MML,50,8,1.119
SPX,MML,50,9,1.37
SPX,MML,50,10,1.378
SPX,MML,50,11,1.493
SPX,MML,50,12,1.486
SPX,MML,50,13,1.756
SPX,MML,50,14,1.959
SPX,MML,50,15,1.937
SPX,MML,50,16,1.847
SPX,MML,50,17,2.085
SPX,MML,50,18,2.362
SPX,MML,50,19,2.507
SPX,MML,50,20,2.424
SPX,MML,50,21,2.576
SPX,MML,75,0,0.0
SPX,MML,75,1,0.578
SPX,MML,75,2,0.863
SPX,MML,75,3,1.152
SPX,MML,75,4,1.379
SPX,MML,75,5,1.626
SPX,MML,75,6,1.961
SPX,MML,75,7,2.04
SPX,MML,75,8,2.388
SPX,MML,75,9,2.365
SPX,MML,75,10,2.6
SPX,MML,75,11,2.864
SPX,MML,75,12,2.933
SPX,MML,75,13,2.994
SPX,MML,75,14,3.008
SPX,MML,75,15,3.257
SPX,MML,75,16,3.457
SPX,MML,75,17,3.332
SPX,MML,75,18,3.481
SPX,MML,75,19,3.859
SPX,MML,75,20,4.136
SPX,MML,75,21,4.217
SPX,MML,90,0,0.0
SPX,MML,90,1,0.933
SPX,MML,90,2,1.591
SPX,MML,90,3,1.825
SPX,MML,90,4,2.346
SPX,MML,90,5,2.498
SPX,MML,90,6,2.941
SPX,MML,90,7,3.127
SPX,MML,90,8,3.229
SPX,MML,90,9,3.467
SPX,MML,90,10,3.578
SPX,MML,90,11,3.796
SPX,MML,90,12,3.908
SPX,MML,90,13,4.191
SPX,MML,90,14,4.29
SPX,MML,90,15,4.417
SPX,MML,90,16,5.018
SPX,MML,90,17,5.093
SPX,MML,90,18,5.628
SPX,MML,90,19,5.658
SPX,MML,90,20,6.708
SPX,MML,90,21,6.849
SPX,MMM,10,0,0.0
SPX,MMM,10,1,-1.115
SPX,MMM,10,2,-1.679
SPX,MMM,10,3,-2.136
SPX,MMM,10,4,-2.415
SPX,MMM,10,5,-2.658
SPX,MMM,10,6,-2.841
SPX,MMM,10,7,-3.137
SPX,MMM,10,8,-2.842
SPX,MMM,10,9,-2.802
SPX,MMM,10,10,-2.989
SPX,MMM,10,11,-3.415
SPX,MMM,10,12,-3.385
SPX,MMM,10,13,-4.303
SPX,MMM,10,14,-4.144
SPX,MMM,10,15,-4.486
SPX,MMM,10,16,-4.286
SPX,MMM,10,17,-4.142
SPX,MMM,10,18,-4.151
SPX,MMM,10,19,-4.315
SPX,MMM,10,20,-4.325
SPX,MMM,10,21,-3.941
SPX,MMM,25,0,0.0
SPX,MMM,25,1,-0.453
SPX,MMM,25,2,-0.499
SPX,MMM,25,3,-0.671
SPX,MMM,25,4,-0.665
SPX,MMM,25,5,-1.051
SPX,MMM,25,6,-1.359
SPX,MMM,25,7,-1.32
SPX,MMM,25,8,-1.065
SPX,MMM,25,9,-1.122
SPX,MMM,25,10,-0.973
SPX,MMM,25,11,-0.513
SPX,MMM,25,12,-0.804
SPX,MMM,25,13,-0.671
SPX,MMM,25,14,-0.31
SPX,MMM,25,15,-0.29
SPX,MMM,25,16,-0.311
SPX,MMM,25,17,-0.454
SPX,MMM,25,18,-0.481
SPX,MMM,25,19,-0.568
SPX,MMM,25,20,-0.745
SPX,MMM,25,21,-0.867
SPX,MMM,50,0,0.0
SPX,MMM,50,1,0.157
SPX,MMM,50,2,0.283
SPX,MMM,50,3,0.525
SPX,MMM,50,4,0.438
SPX,MMM,50,5,0.396
SPX,MMM,50,6,0.511
SPX,MMM,50,7,0.58
SPX,MMM,50,8,0.934
SPX,MMM,50,9,1.104
SPX,MMM,50,10,1.554
SPX,MMM,50,11,1.516
SPX,MMM,50,12,1.714
SPX,MMM,50,13,1.89
SPX,MMM,50,14,1.922
SPX,MMM,50,15,2.022
SPX,MMM,50,16,2.233
SPX,MMM,50,17,2.22
SPX,MMM,50,18,2.335
SPX,MMM,50,19,2.147
SPX,MMM,50,20,2.034
SPX,MMM,50,21,2.014
SPX,MMM,75,0,0.0
SPX,MMM,75,1,0.729
SPX,MMM,75,2,1.048
SPX,MMM,75,3,1.33
SPX,MMM,75,4,1.696
SPX,MMM,75,5,1.717
SPX,MMM,75,6,1.979
SPX,MMM,75,7,2.177
SPX,MMM,75,8,2.271
SPX,MMM,75,9,2.874
SPX,MMM,75,10,3.027
SPX,MMM,75,11,3.123
SPX,MMM,75,12,3.383
SPX,MMM,75,13,3.531
SPX,MMM,75,14,3.802
SPX,MMM,75,15,3.753
SPX,MMM,75,16,3.833
SPX,MMM,75,17,3.876
SPX,MMM,75,18,4.121
SPX,MMM,75,19,4.418
SPX,MMM,75,20,4.555
SPX,MMM,75,21,4.863
SPX,MMM,90,0,0.0
SPX,MMM,90,1,1.532
SPX,MMM,90,2,2.363
SPX,MMM,90,3,2.487
SPX,MMM,90,4,3.072
SPX,MMM,90,5,3.602
SPX,MMM,90,6,3.865
SPX,MMM,90,7,4.24
SPX,MMM,90,8,4.219
SPX,MMM,90,9,4.36
SPX,MMM,90,10,4.589
SPX,MMM,90,11,5.312
SPX,MMM,90,12,5.499
SPX,MMM,90,13,5.97
SPX,MMM,90,14,6.508
SPX,MMM,90,15,6.236
SPX,MMM,90,16,6.214
SPX,MMM,90,17,6.614
SPX,MMM,90,18,7.056
SPX,MMM,90,19,7.253
SPX,MMM,90,20,7.153
SPX,MMM,90,21,7.478
IWM,BASELINE,10,0,0.0
IWM,BASELINE,10,1,-1.732
IWM,BASELINE,10,2,-2.476
IWM,BASELINE,10,3,-2.871
IWM,BASELINE,10,4,-3.273
IWM,BASELINE,10,5,-3.473
IWM,BASELINE,10,6,-3.85
IWM,BASELINE,10,7,-4.148
IWM,BASELINE,10,8,-4.389
IWM,BASELINE,10,9,-4.716
IWM,BASELINE,10,10,-5.101
IWM,BASELINE,10,11,-5.165
IWM,BASELINE,10,12,-5.699
IWM,BASELINE,10,13,-5.921
IWM,BASELINE,10,14,-6.129
IWM,BASELINE,10,15,-6.253
IWM,BASELINE,10,16,-6.366
IWM,BASELINE,10,17,-6.522
IWM,BASELINE,10,18,-6.596
IWM,BASELINE,10,19,-6.804
IWM,BASELINE,10,20,-6.798
IWM,BASELINE,10,21,-6.915
IWM,BASELINE,25,0,0.0
IWM,BASELINE,25,1,-0.858
IWM,BASELINE,25,2,-1.129
IWM,BASELINE,25,3,-1.31
IWM,BASELINE,25,4,-1.471
IWM,BASELINE,25,5,-1.614
IWM,BASELINE,25,6,-1.752
IWM,BASELINE,25,7,-1.847
IWM,BASELINE,25,8,-1.891
IWM,BASELINE,25,9,-1.929
IWM,BASELINE,25,10,-1.966
IWM,BASELINE,25,11,-2.062
IWM,BASELINE,25,12,-2.162
IWM,BASELINE,25,13,-2.231
IWM,BASELINE,25,14,-2.393
IWM,BASELINE,25,15,-2.457
IWM,BASELINE,25,16,-2.632
IWM,BASELINE,25,17,-2.517
IWM,BASELINE,25,18,-2.693
IWM,BASELINE,25,19,-2.813
IWM,BASELINE,25,20,-2.979
IWM,BASELINE,25,21,-2.976
IWM,BASELINE,50,0,0.0
IWM,BASELINE,50,1,0.089
IWM,BASELINE,50,2,0.105
IWM,BASELINE,50,3,0.182
IWM,BASELINE,50,4,0.26
IWM,BASELINE,50,5,0.28
IWM,BASELINE,50,6,0.396
IWM,BASELINE,50,7,0.4
IWM,BASELINE,50,8,0.473
IWM,BASELINE,50,9,0.571
IWM,BASELINE,50,10,0.589
IWM,BASELINE,50,11,0.733
IWM,BASELINE,50,12,0.79
IWM,BASELINE,50,13,0.876
IWM,BASELINE,50,14,1.051
IWM,BASELINE,50,15,1.219
IWM,BASELINE,50,16,1.222
IWM,BASELINE,50,17,1.272
IWM,BASELINE,50,18,1.275
IWM,BASELINE,50,19,1.456
IWM,BASELINE,50,20,1.32
IWM,BASELINE,50,21,1.433
IWM,BASELINE,75,0,0.0
IWM,BASELINE,75,1,0.987
IWM,BASELINE,75,2,1.358
IWM,BASELINE,75,3,1.65
IWM,BASELINE,75,4,1.931
IWM,BASELINE,75,5,2.248
IWM,BASELINE,75,6,2.63
IWM,BASELINE,75,7,2.824
IWM,BASELINE,75,8,2.954
IWM,BASELINE,75,9,3.403
IWM,BASELINE,75,10,3.503
IWM,BASELINE,75,11,3.717
IWM,BASELINE,75,12,3.861
IWM,BASELINE,75,13,4.132
IWM,BASELINE,75,14,4.329
IWM,BASELINE,75,15,4.4
IWM,BASELINE,75,16,4.549
IWM,BASELINE,75,17,4.793
IWM,BASELINE,75,18,4.973
IWM,BASELINE,75,19,5.138
IWM,BASELINE,75,20,5.383
IWM,BASELINE,75,21,5.439
IWM,BASELINE,90,0,0.0
IWM,BASELINE,90,1,1.881
IWM,BASELINE,90,2,2.719
IWM,BASELINE,90,3,3.326
IWM,BASELINE,90,4,3.874
IWM,BASELINE,90,5,4.333
IWM,BASELINE,90,6,4.626
IWM,BASELINE,90,7,5.191
IWM,BASELINE,90,8,5.478
IWM,BASELINE,90,9,5.663
IWM,BASELINE,90,10,6.12
IWM,BASELINE,90,11,6.49
IWM,BASELINE,90,12,6.653
IWM,BASELINE,90,13,6.944
IWM,BASELINE,90,14,7.261
IWM,BASELINE,90,15,7.487
IWM,BASELINE,90,16,7.844
IWM,BASELINE,90,17,8.167
IWM,BASELINE,90,18,8.36
IWM,BASELINE,90,19,8.688
IWM,BASELINE,90,20,8.956
IWM,BASELINE,90,21,9.237
IWM,HHH,10,0,0.0
IWM,HHH,10,1,-1.501
IWM,HHH,10,2,-2.215
IWM,HHH,10,3,-2.439
IWM,HHH,10,4,-2.484
IWM,HHH,10,5,-2.504
IWM,HHH,10,6,-2.931
IWM,HHH,10,7,-3.204
IWM,HHH,10,8,-2.98
IWM,HHH,10,9,-3.599
IWM,HHH,10,10,-3.932
IWM,HHH,10,11,-3.973
IWM,HHH,10,12,-3.688
IWM,HHH,10,13,-3.889
IWM,HHH,10,14,-4.221
IWM,HHH,10,15,-4.659
IWM,HHH,10,16,-5.092
IWM,HHH,10,17,-5.121
IWM,HHH,10,18,-5.831
IWM,HHH,10,19,-5.627
IWM,HHH,10,20,-5.739
IWM,HHH,10,21,-6.404
IWM,HHH,25,0,0.0
IWM,HHH,25,1,-0.755
IWM,HHH,25,2,-0.608
IWM,HHH,25,3,-0.531
IWM,HHH,25,4,-0.778
IWM,HHH,25,5,-0.903
IWM,HHH,25,6,-0.668
IWM,HHH,25,7,-1.16
IWM,HHH,25,8,-0.86
IWM,HHH,25,9,-1.039
IWM,HHH,25,10,-0.995
IWM,HHH,25,11,-1.202
IWM,HHH,25,12,-1.181
IWM,HHH,25,13,-1.796
IWM,HHH,25,14,-2.239
IWM,HHH,25,15,-2.628
IWM,HHH,25,16,-3.193
IWM,HHH,25,17,-2.704
IWM,HHH,25,18,-3.233
IWM,HHH,25,19,-3.148
IWM,HHH,25,20,-3.401
IWM,HHH,25,21,-3.609
IWM,HHH,50,0,0.0
IWM,HHH,50,1,0.293
IWM,HHH,50,2,0.662
IWM,HHH,50,3,1.159
IWM,HHH,50,4,0.85
IWM,HHH,50,5,1.095
IWM,HHH,50,6,1.043
IWM,HHH,50,7,1.158
IWM,HHH,50,8,1.326
IWM,HHH,50,9,1.235
IWM,HHH,50,10,0.963
IWM,HHH,50,11,1.61
IWM,HHH,50,12,1.621
IWM,HHH,50,13,1.48
IWM,HHH,50,14,1.593
IWM,HHH,50,15,1.604
IWM,HHH,50,16,2.014
IWM,HHH,50,17,2.08
IWM,HHH,50,18,2.104
IWM,HHH,50,19,2.879
IWM,HHH,50,20,2.188
IWM,HHH,50,21,2.107
IWM,HHH,75,0,0.0
IWM,HHH,75,1,1.143
IWM,HHH,75,2,1.679
IWM,HHH,75,3,2.094
IWM,HHH,75,4,2.823
IWM,HHH,75,5,3.005
IWM,HHH,75,6,3.452
IWM,HHH,75,7,3.836
IWM,HHH,75,8,4.081
IWM,HHH,75,9,4.217
IWM,HHH,75,10,4.514
IWM,HHH,75,11,4.727
IWM,HHH,75,12,5.056
IWM,HHH,75,13,4.654
IWM,HHH,75,14,4.651
IWM,HHH,75,15,4.371
IWM,HHH,75,16,4.589
IWM,HHH,75,17,4.869
IWM,HHH,75,18,5.364
IWM,HHH,75,19,5.552
IWM,HHH,75,20,5.8
IWM,HHH,75,21,6.146
IWM,HHH,90,0,0.0
IWM,HHH,90,1,1.83
IWM,HHH,90,2,2.825
IWM,HHH,90,3,3.618
IWM,HHH,90,4,3.959
IWM,HHH,90,5,4.506
IWM,HHH,90,6,4.787
IWM,HHH,90,7,5.577
IWM,HHH,90,8,5.833
IWM,HHH,90,9,6.27
IWM,HHH,90,10,6.641
IWM,HHH,90,11,6.417
IWM,HHH,90,12,6.652
IWM,HHH,90,13,6.699
IWM,HHH,90,14,6.863
IWM,HHH,90,15,7.04
IWM,HHH,90,16,6.69
IWM,HHH,90,17,7.181
IWM,HHH,90,18,7.396
IWM,HHH,90,19,7.51
IWM,HHH,90,20,7.517
IWM,HHH,90,21,7.745
IWM,HHL,10,0,0.0
IWM,HHL,10,1,-1.406
IWM,HHL,10,2,-2.508
IWM,HHL,10,3,-2.643
IWM,HHL,10,4,-2.425
IWM,HHL,10,5,-3.877
IWM,HHL,10,6,-4.19
IWM,HHL,10,7,-3.999
IWM,HHL,10,8,-3.774
IWM,HHL,10,9,-4.363
IWM,HHL,10,10,-5.032
IWM,HHL,10,11,-5.212
IWM,HHL,10,12,-6.081
IWM,HHL,10,13,-6.626
IWM,HHL,10,14,-6.965
IWM,HHL,10,15,-6.106
IWM,HHL,10,16,-5.432
IWM,HHL,10,17,-5.378
IWM,HHL,10,18,-4.934
IWM,HHL,10,19,-5.199
IWM,HHL,10,20,-4.464
IWM,HHL,10,21,-4.25
IWM,HHL,25,0,0.0
IWM,HHL,25,1,-0.759
IWM,HHL,25,2,-1.134
IWM,HHL,25,3,-0.884
IWM,HHL,25,4,-1.378
IWM,HHL,25,5,-1.313
IWM,HHL,25,6,-2.344
IWM,HHL,25,7,-2.047
IWM,HHL,25,8,-2.23
IWM,HHL,25,9,-2.371
IWM,HHL,25,10,-1.912
IWM,HHL,25,11,-2.6
IWM,HHL,25,12,-2.743
IWM,HHL,25,13,-2.376
IWM,HHL,25,14,-2.475
IWM,HHL,25,15,-2.525
IWM,HHL,25,16,-2.828
IWM,HHL,25,17,-2.466
IWM,HHL,25,18,-2.38
IWM,HHL,25,19,-2.387
IWM,HHL,25,20,-2.44
IWM,HHL,25,21,-2.5
IWM,HHL,50,0,0.0
IWM,HHL,50,1,0.0
IWM,HHL,50,2,0.099
IWM,HHL,50,3,0.628
IWM,HHL,50,4,0.27
IWM,HHL,50,5,0.487
IWM,HHL,50,6,0.672
IWM,HHL,50,7,0.235
IWM,HHL,50,8,0.352
IWM,HHL,50,9,0.723
IWM,HHL,50,10,0.293
IWM,HHL,50,11,0.138
IWM,HHL,50,12,0.581
IWM,HHL,50,13,0.72
IWM,HHL,50,14,0.76
IWM,HHL,50,15,1.448
IWM,HHL,50,16,1.16
